book,projection_id,sport,league,player_id,player_name,team,opponent,position,game_id,stat_type,stat,map_from,map_to,combo,combo_players,voidable,board_time,start_time,open_line,open_seen_at,current_line,current_odds_type,last_seen_at,status,odds_over,odds_under
prizepicks,15245527,cs2,CS2,204329,L1haNg,Rare Atom,Legion,G,LegionRare Atom46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,17.5,2026-09-26T02:07:36+00:00,18.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245529,cs2,CS2,169180,Summer,Rare Atom,Legion,G,LegionRare Atom46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,15.0,2026-09-26T02:07:36+00:00,15.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245678,lol,LoL,95225,Bvoy,SR,LYON,BOT,SRLYON46291.6666666667,MAPS 1-3 Kills,kills,1,3,0,,1,2026-09-01T16:00:00.000-04:00,2026-09-26T16:00:00.000-04:00,12.5,2026-09-26T02:13:55+00:00,12.5,demon,2026-09-26T13:00:15+00:00,pre_game,,
prizepicks,15245679,lol,LoL,95225,Bvoy,SR,LYON,BOT,SRLYON46291.6666666667,MAPS 1-3 Kills,kills,1,3,0,,1,2026-09-01T16:00:00.000-04:00,2026-09-26T16:00:00.000-04:00,6.5,2026-09-26T02:13:55+00:00,6.5,goblin,2026-09-26T13:00:15+00:00,pre_game,,
prizepicks,15245500,cs2,CS2,325504,Annihilation,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,34.0,2026-09-26T02:14:07+00:00,34.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245501,cs2,CS2,219322,nin9,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,31.0,2026-09-26T02:14:07+00:00,31.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245502,cs2,CS2,294194,controlez,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,30.5,2026-09-26T02:14:07+00:00,30.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245503,cs2,CS2,219323,Bart4k,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,28.0,2026-09-26T02:14:07+00:00,28.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245504,cs2,CS2,347867,Cozen,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.0,2026-09-26T02:14:07+00:00,27.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245505,cs2,CS2,258939,suki,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,34.0,2026-09-26T02:14:07+00:00,34.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245506,cs2,CS2,258937,rage,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,31.5,2026-09-26T02:14:07+00:00,31.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245507,cs2,CS2,258938,expSasiKi,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,30.0,2026-09-26T02:14:07+00:00,29.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245508,cs2,CS2,317731,chuzhongT,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.0,2026-09-26T02:14:07+00:00,27.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245509,cs2,CS2,258935,SPine,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,25.5,2026-09-26T02:14:07+00:00,25.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245510,cs2,CS2,325504,Annihilation,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,11.5,2026-09-26T02:14:07+00:00,11.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245511,cs2,CS2,219322,nin9,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,18.5,2026-09-26T02:14:07+00:00,17.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245512,cs2,CS2,294194,controlez,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,17.5,2026-09-26T02:14:07+00:00,17.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245513,cs2,CS2,219323,Bart4k,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.0,2026-09-26T02:14:07+00:00,16.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245514,cs2,CS2,347867,Cozen,The Huns,Kaleido,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,14.5,2026-09-26T02:14:07+00:00,14.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245515,cs2,CS2,258939,suki,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,22.0,2026-09-26T02:14:07+00:00,22.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245516,cs2,CS2,258937,rage,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.0,2026-09-26T02:14:07+00:00,16.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245517,cs2,CS2,258938,expSasiKi,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.0,2026-09-26T02:14:07+00:00,16.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245518,cs2,CS2,317731,chuzhongT,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.0,2026-09-26T02:14:07+00:00,16.0,standard,2026-09-26T12:29:56+00:00,pre_game,,
prizepicks,15245519,cs2,CS2,258935,SPine,Kaleido,The Huns,G,KaleidoThe Huns46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-01T09:00:00.000-04:00,2026-09-26T09:00:00.000-04:00,15.5,2026-09-26T02:14:07+00:00,15.5,standard,2026-09-26T12:29:56+00:00,pre_game,,
sleeper,match-2837755:headshots_maps_1_2_over_under_player_1238,cs2,,1238,aimy,L&G,Misa Esports,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_1238,cs2,,1238,aimy,L&G,Misa Esports,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_160068,cs2,,160068,cyber,Misa Esports,L&G,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,27.5,2026-09-26T03:30:42+00:00,27.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.79,1.78
sleeper,match-2837755:headshots_maps_1_2_over_under_player_1651,cs2,,1651,drac,L&G,Misa Esports,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_1651,cs2,,1651,drac,L&G,Misa Esports,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,31.5,2026-09-26T03:30:42+00:00,31.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.77,1.79
sleeper,match-2837755:headshots_maps_1_2_over_under_player_17860,cs2,,17860,next1me,L&G,Misa Esports,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,10.5,2026-09-26T03:30:42+00:00,10.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.77,1.79
sleeper,match-2837755:kills_maps_1_2_over_under_player_17860,cs2,,17860,next1me,L&G,Misa Esports,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,28.5,2026-09-26T03:30:42+00:00,28.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.63,1.97
sleeper,match-2837755:headshots_maps_1_2_over_under_player_2074,cs2,,2074,Leen,L&G,Misa Esports,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,15.5,2026-09-26T03:30:42+00:00,15.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_2074,cs2,,2074,Leen,L&G,Misa Esports,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,28.5,2026-09-26T03:30:42+00:00,28.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.57,2.05
sleeper,match-2837755:kills_maps_1_2_over_under_player_22563,cs2,,22563,Tarkky,L&G,Misa Esports,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.79,1.77
sleeper,match-2837755:headshots_maps_1_2_over_under_player_228623,cs2,,228623,Zuedsta,Misa Esports,L&G,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_228623,cs2,,228623,Zuedsta,Misa Esports,L&G,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:headshots_maps_1_2_over_under_player_229093,cs2,,229093,h0kz,Misa Esports,L&G,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,10.5,2026-09-26T03:30:42+00:00,10.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.84,1.72
sleeper,match-2837755:kills_maps_1_2_over_under_player_229093,cs2,,229093,h0kz,Misa Esports,L&G,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,28.5,2026-09-26T03:30:42+00:00,28.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:headshots_maps_1_2_over_under_player_229449,cs2,,229449,souv,Misa Esports,L&G,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,13.5,2026-09-26T03:30:42+00:00,13.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_229449,cs2,,229449,souv,Misa Esports,L&G,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,26.5,2026-09-26T03:30:42+00:00,26.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.82,1.74
sleeper,match-2837755:headshots_maps_1_2_over_under_player_41072,cs2,,41072,emstar,Misa Esports,L&G,,match-2837755,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,18.5,2026-09-26T03:30:42+00:00,18.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.78,1.78
sleeper,match-2837755:kills_maps_1_2_over_under_player_41072,cs2,,41072,emstar,Misa Esports,L&G,,match-2837755,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,31.5,2026-09-26T03:30:42+00:00,31.5,standard,2026-09-26T11:31:22+00:00,pre_game,1.79,1.78
sleeper,match-2838883:kills_maps_1_2_over_under_player_1879,cs2,,1879,dav1g,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,27.5,2026-09-26T03:30:42+00:00,27.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.79,1.77
sleeper,match-2838883:headshots_maps_1_2_over_under_player_1881,cs2,,1881,mopoz,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.79
sleeper,match-2838883:kills_maps_1_2_over_under_player_1881,cs2,,1881,mopoz,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.89,1.68
sleeper,match-2838883:headshots_maps_1_2_over_under_player_2143,cs2,,2143,alex,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,13.5,2026-09-26T03:30:42+00:00,13.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.95,1.64
sleeper,match-2838883:kills_maps_1_2_over_under_player_2143,cs2,,2143,alex,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,28.5,2026-09-26T03:30:42+00:00,28.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.84,1.72
sleeper,match-2838883:headshots_maps_1_2_over_under_player_2240,cs2,,2240,fear,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,13.5,2026-09-26T03:30:42+00:00,13.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.83,1.74
sleeper,match-2838883:kills_maps_1_2_over_under_player_2240,cs2,,2240,fear,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,24.5,2026-09-26T03:30:42+00:00,24.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.83,1.73
sleeper,match-2838883:headshots_maps_1_2_over_under_player_2241,cs2,,2241,jackasmo,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,19.5,2026-09-26T03:30:42+00:00,19.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.95,1.64
sleeper,match-2838883:kills_maps_1_2_over_under_player_2241,cs2,,2241,jackasmo,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,31.5,2026-09-26T03:30:42+00:00,31.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838883:headshots_maps_1_2_over_under_player_2242,cs2,,2242,Jambo,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,11.5,2026-09-26T03:30:42+00:00,11.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.52,2.12
sleeper,match-2838883:kills_maps_1_2_over_under_player_2242,cs2,,2242,Jambo,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,31.5,2026-09-26T03:30:42+00:00,31.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.53,2.11
sleeper,match-2838883:headshots_maps_1_2_over_under_player_229161,cs2,,229161,mazay,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838883:kills_maps_1_2_over_under_player_229161,cs2,,229161,mazay,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.75,1.81
sleeper,match-2838883:kills_maps_1_2_over_under_player_2361,cs2,,2361,Ag1l,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,27.5,2026-09-26T03:30:42+00:00,27.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.76,1.8
sleeper,match-2838883:headshots_maps_1_2_over_under_player_2512,cs2,,2512,cairne,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.77,1.79
sleeper,match-2838883:kills_maps_1_2_over_under_player_2512,cs2,,2512,cairne,Fnatic,Iberian Soul,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,30.5,2026-09-26T03:30:42+00:00,30.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.83,1.74
sleeper,match-2838883:headshots_maps_1_2_over_under_player_4178,cs2,,4178,sausol,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,16.5,2026-09-26T03:30:42+00:00,16.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.79
sleeper,match-2838883:kills_maps_1_2_over_under_player_4178,cs2,,4178,sausol,Iberian Soul,Fnatic,,match-2838883,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838887:headshots_maps_1_2_over_under_player_1007,cs2,,1007,lattykk,Color,ww,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,11.5,2026-09-26T03:30:42+00:00,11.5,standard,2026-09-26T03:30:42+00:00,pre_game,1.76,1.8
sleeper,match-2838887:kills_maps_1_2_over_under_player_1007,cs2,,1007,lattykk,Color,ww,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,32.5,2026-09-26T03:30:42+00:00,32.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.46,2.24
sleeper,match-2838887:headshots_maps_1_2_over_under_player_1376,cs2,,1376,kelieN,ww,Color,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,13.5,2026-09-26T03:30:42+00:00,13.5,standard,2026-09-26T04:11:46+00:00,pre_game,1.78,1.78
sleeper,match-2838887:kills_maps_1_2_over_under_player_1376,cs2,,1376,kelieN,ww,Color,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,24.5,2026-09-26T03:30:42+00:00,24.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.72,1.85
sleeper,match-2838887:kills_maps_1_2_over_under_player_2233,cs2,,2233,Patsi,Color,ww,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,27.5,2026-09-26T03:30:42+00:00,27.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.42,2.33
sleeper,match-2838887:headshots_maps_1_2_over_under_player_24031,cs2,,24031,m3wsu,ww,Color,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,15.5,2026-09-26T03:30:42+00:00,15.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.76,1.8
sleeper,match-2838887:kills_maps_1_2_over_under_player_24031,cs2,,24031,m3wsu,ww,Color,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,26.5,2026-09-26T03:30:42+00:00,26.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.44,2.28
sleeper,match-2838887:headshots_maps_1_2_over_under_player_24953,cs2,,24953,cronuss,Color,ww,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,17.5,2026-09-26T03:30:42+00:00,17.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838887:kills_maps_1_2_over_under_player_24953,cs2,,24953,cronuss,Color,ww,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,29.5,2026-09-26T03:30:42+00:00,29.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.62,1.98
sleeper,match-2838887:headshots_maps_1_2_over_under_player_2717,cs2,,2717,StRoGo,ww,Color,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,10.5,2026-09-26T03:30:42+00:00,10.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838887:kills_maps_1_2_over_under_player_2717,cs2,,2717,StRoGo,ww,Color,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,20.5,2026-09-26T03:30:42+00:00,20.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.8,1.76
sleeper,match-2838887:headshots_maps_1_2_over_under_player_2718,cs2,,2718,tried,ww,Color,,match-2838887,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,12.5,2026-09-26T03:30:42+00:00,12.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.83,1.73
sleeper,match-2838887:kills_maps_1_2_over_under_player_2718,cs2,,2718,tried,ww,Color,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,30.5,2026-09-26T03:30:42+00:00,30.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.78,1.78
sleeper,match-2838887:kills_maps_1_2_over_under_player_81068,cs2,,81068,Ryujin,ww,Color,,match-2838887,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,28.5,2026-09-26T03:30:42+00:00,28.5,standard,2026-09-26T08:05:04+00:00,pre_game,1.74,1.83
sleeper,match-2838888:kills_maps_1_2_over_under_player_1118,cs2,,1118,TRAVIS,Sparta,Fokus,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,30.5,2026-09-26T03:30:42+00:00,30.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.74,1.82
sleeper,match-2838888:headshots_maps_1_2_over_under_player_1244,cs2,,1244,El1an,Sparta,Fokus,,match-2838888,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,8.5,2026-09-26T03:30:42+00:00,8.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.74,1.82
sleeper,match-2838888:kills_maps_1_2_over_under_player_1244,cs2,,1244,El1an,Sparta,Fokus,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,31.5,2026-09-26T03:30:42+00:00,31.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.96,1.63
sleeper,match-2838888:headshots_maps_1_2_over_under_player_1349,cs2,,1349,interz,Sparta,Fokus,,match-2838888,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,11.5,2026-09-26T03:30:42+00:00,11.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.72,1.84
sleeper,match-2838888:kills_maps_1_2_over_under_player_1349,cs2,,1349,interz,Sparta,Fokus,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,24.5,2026-09-26T03:30:42+00:00,24.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.76,1.8
sleeper,match-2838888:headshots_maps_1_2_over_under_player_1464,cs2,,1464,podi,Fokus,Sparta,,match-2838888,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,9.5,2026-09-26T03:30:42+00:00,9.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.76,1.81
sleeper,match-2838888:kills_maps_1_2_over_under_player_1464,cs2,,1464,podi,Fokus,Sparta,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,30.5,2026-09-26T03:30:42+00:00,30.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.78,1.78
sleeper,match-2838888:headshots_maps_1_2_over_under_player_1642,cs2,,1642,ztr,Fokus,Sparta,,match-2838888,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,12.5,2026-09-26T03:30:42+00:00,12.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.78,1.78
sleeper,match-2838888:kills_maps_1_2_over_under_player_1642,cs2,,1642,ztr,Fokus,Sparta,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,26.5,2026-09-26T03:30:42+00:00,26.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.78,1.79
sleeper,match-2838888:headshots_maps_1_2_over_under_player_172995,cs2,,172995,Matheos,Fokus,Sparta,,match-2838888,MAPS 1-2 Headshots,headshots,1,2,0,,1,,2026-09-26T12:00:00Z,19.5,2026-09-26T03:30:42+00:00,19.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.77,1.79
sleeper,match-2838888:kills_maps_1_2_over_under_player_172995,cs2,,172995,Matheos,Fokus,Sparta,,match-2838888,MAPS 1-2 Kills,kills,1,2,0,,1,,2026-09-26T12:00:00Z,30.5,2026-09-26T03:30:42+00:00,30.5,standard,2026-09-26T10:30:43+00:00,pre_game,1.62,1.97
